record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
36407,2026-09-12T20:35:55.240066,factory/line1/temperature,temperature_sensor_01,temperature,50.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72771
36408,2026-09-12T20:35:55.240112,factory/line1/rpm,rpm_sensor_01,rpm,1458.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72773
36409,2026-09-12T20:35:55.240124,factory/line1/vibration,vibration_sensor_01,vibration,8.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72774
36410,2026-09-12T20:35:55.240345,factory/line1/voltage,voltage_sensor_01,voltage,242.58,V,RUNNING,Sensor Spoofing Attack,1,simulator,72775
36411,2026-09-12T20:35:55.240383,factory/line1/flow,flow_sensor_01,flow,83.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72777
36412,2026-09-12T20:35:55.240405,factory/line1/level,level_sensor_01,level,108.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72779
36413,2026-09-12T20:35:55.240550,factory/line1/temperature,temperature_sensor_01,temperature,33.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72780
36414,2026-09-12T20:35:55.240579,factory/line1/humidity,humidity_sensor_01,humidity,77.36,%,RUNNING,Sensor Spoofing Attack,1,simulator,72782
36415,2026-09-12T20:35:55.240589,factory/line1/rpm,rpm_sensor_01,rpm,1458.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72783
36416,2026-09-12T20:35:55.240607,factory/line1/proximity,proximity_sensor_01,proximity,405.58,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72785
36417,2026-09-12T20:35:55.240624,factory/line1/temperature,temperature_sensor_01,temperature,53.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72787
36418,2026-09-12T20:35:56.248772,factory/line1/temperature,temperature_sensor_01,temperature,51.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72790
36419,2026-09-12T20:35:56.248832,factory/line1/rpm,rpm_sensor_01,rpm,1459.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72792
36420,2026-09-12T20:35:56.248844,factory/line1/vibration,vibration_sensor_01,vibration,9.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72793
36421,2026-09-12T20:35:56.249012,factory/line1/voltage,voltage_sensor_01,voltage,242.53,V,RUNNING,Sensor Spoofing Attack,1,simulator,72794
36422,2026-09-12T20:35:56.249043,factory/line1/flow,flow_sensor_01,flow,84.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72796
36423,2026-09-12T20:35:56.249065,factory/line1/level,level_sensor_01,level,109.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72798
36424,2026-09-12T20:35:56.249201,factory/line1/temperature,temperature_sensor_01,temperature,34.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72799
36425,2026-09-12T20:35:56.249239,factory/line1/humidity,humidity_sensor_01,humidity,75.69,%,RUNNING,Sensor Spoofing Attack,1,simulator,72801
36426,2026-09-12T20:35:56.249251,factory/line1/rpm,rpm_sensor_01,rpm,1459.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72802
36427,2026-09-12T20:35:56.249276,factory/line1/proximity,proximity_sensor_01,proximity,270.03,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72804
36428,2026-09-12T20:35:56.249294,factory/line1/temperature,temperature_sensor_01,temperature,54.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72806
36429,2026-09-12T20:35:57.257189,factory/line1/temperature,temperature_sensor_01,temperature,52.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72809
36430,2026-09-12T20:35:57.257222,factory/line1/rpm,rpm_sensor_01,rpm,1460.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72811
36431,2026-09-12T20:35:57.257232,factory/line1/vibration,vibration_sensor_01,vibration,10.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72812
36432,2026-09-12T20:35:57.257391,factory/line1/voltage,voltage_sensor_01,voltage,244.1,V,RUNNING,Sensor Spoofing Attack,1,simulator,72813
36433,2026-09-12T20:35:57.257413,factory/line1/flow,flow_sensor_01,flow,85.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72815
36434,2026-09-12T20:35:57.257428,factory/line1/level,level_sensor_01,level,110.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72817
36435,2026-09-12T20:35:57.257525,factory/line1/temperature,temperature_sensor_01,temperature,35.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72818
36436,2026-09-12T20:35:57.257550,factory/line1/humidity,humidity_sensor_01,humidity,57.75,%,RUNNING,Sensor Spoofing Attack,1,simulator,72820
36437,2026-09-12T20:35:57.257558,factory/line1/rpm,rpm_sensor_01,rpm,1460.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72821
36438,2026-09-12T20:35:57.257573,factory/line1/proximity,proximity_sensor_01,proximity,237.08,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72823
36439,2026-09-12T20:35:57.257585,factory/line1/temperature,temperature_sensor_01,temperature,55.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72825
36440,2026-09-12T20:35:58.265554,factory/line1/temperature,temperature_sensor_01,temperature,53.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72828
36441,2026-09-12T20:35:58.265618,factory/line1/rpm,rpm_sensor_01,rpm,1461.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72830
36442,2026-09-12T20:35:58.265632,factory/line1/vibration,vibration_sensor_01,vibration,11.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72831
36443,2026-09-12T20:35:58.265890,factory/line1/voltage,voltage_sensor_01,voltage,232.32,V,RUNNING,Sensor Spoofing Attack,1,simulator,72832
36444,2026-09-12T20:35:58.265937,factory/line1/flow,flow_sensor_01,flow,86.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72834
36445,2026-09-12T20:35:58.265963,factory/line1/level,level_sensor_01,level,111.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72836
36446,2026-09-12T20:35:58.266167,factory/line1/temperature,temperature_sensor_01,temperature,36.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72837
36447,2026-09-12T20:35:58.266205,factory/line1/humidity,humidity_sensor_01,humidity,70.79,%,RUNNING,Sensor Spoofing Attack,1,simulator,72839
36448,2026-09-12T20:35:58.266217,factory/line1/rpm,rpm_sensor_01,rpm,1461.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72840
36449,2026-09-12T20:35:58.266237,factory/line1/proximity,proximity_sensor_01,proximity,118.82,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72842
36450,2026-09-12T20:35:58.266255,factory/line1/temperature,temperature_sensor_01,temperature,56.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72844
36451,2026-09-12T20:35:59.274391,factory/line1/temperature,temperature_sensor_01,temperature,54.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72847
36452,2026-09-12T20:35:59.274442,factory/line1/rpm,rpm_sensor_01,rpm,1462.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72849
36453,2026-09-12T20:35:59.274453,factory/line1/vibration,vibration_sensor_01,vibration,12.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72850
36454,2026-09-12T20:35:59.274672,factory/line1/voltage,voltage_sensor_01,voltage,238.93,V,RUNNING,Sensor Spoofing Attack,1,simulator,72851
36455,2026-09-12T20:35:59.274709,factory/line1/flow,flow_sensor_01,flow,87.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72853
36456,2026-09-12T20:35:59.274737,factory/line1/level,level_sensor_01,level,112.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72855
36457,2026-09-12T20:35:59.275036,factory/line1/temperature,temperature_sensor_01,temperature,37.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72856
36458,2026-09-12T20:35:59.275083,factory/line1/humidity,humidity_sensor_01,humidity,63.46,%,RUNNING,Sensor Spoofing Attack,1,simulator,72858
36459,2026-09-12T20:35:59.275093,factory/line1/rpm,rpm_sensor_01,rpm,1462.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72859
36460,2026-09-12T20:35:59.275114,factory/line1/proximity,proximity_sensor_01,proximity,279.69,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72861
36461,2026-09-12T20:35:59.275143,factory/line1/temperature,temperature_sensor_01,temperature,57.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72863
36462,2026-09-12T20:36:00.282600,factory/line1/temperature,temperature_sensor_01,temperature,55.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72866
36463,2026-09-12T20:36:00.282643,factory/line1/rpm,rpm_sensor_01,rpm,1463.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72868
36464,2026-09-12T20:36:00.282653,factory/line1/vibration,vibration_sensor_01,vibration,13.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72869
36465,2026-09-12T20:36:00.282797,factory/line1/voltage,voltage_sensor_01,voltage,244.84,V,RUNNING,Sensor Spoofing Attack,1,simulator,72870
36466,2026-09-12T20:36:00.282825,factory/line1/flow,flow_sensor_01,flow,88.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72872
36467,2026-09-12T20:36:00.282842,factory/line1/level,level_sensor_01,level,113.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72874
36468,2026-09-12T20:36:00.282928,factory/line1/temperature,temperature_sensor_01,temperature,38.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72875
36469,2026-09-12T20:36:00.282948,factory/line1/humidity,humidity_sensor_01,humidity,72.96,%,RUNNING,Sensor Spoofing Attack,1,simulator,72877
36470,2026-09-12T20:36:00.282955,factory/line1/rpm,rpm_sensor_01,rpm,1463.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72878
36471,2026-09-12T20:36:00.282968,factory/line1/proximity,proximity_sensor_01,proximity,313.39,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72880
36472,2026-09-12T20:36:00.282980,factory/line1/temperature,temperature_sensor_01,temperature,58.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72882
36473,2026-09-12T20:36:01.290831,factory/line1/temperature,temperature_sensor_01,temperature,56.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72885
36474,2026-09-12T20:36:01.290876,factory/line1/rpm,rpm_sensor_01,rpm,1464.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72887
36475,2026-09-12T20:36:01.290887,factory/line1/vibration,vibration_sensor_01,vibration,14.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72888
36476,2026-09-12T20:36:01.291082,factory/line1/voltage,voltage_sensor_01,voltage,251.46,V,RUNNING,Sensor Spoofing Attack,1,simulator,72889
36477,2026-09-12T20:36:01.291407,factory/line1/flow,flow_sensor_01,flow,89.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72891
36478,2026-09-12T20:36:01.291436,factory/line1/level,level_sensor_01,level,114.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72893
36479,2026-09-12T20:36:01.291630,factory/line1/temperature,temperature_sensor_01,temperature,39.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72894
36480,2026-09-12T20:36:01.291658,factory/line1/humidity,humidity_sensor_01,humidity,72.58,%,RUNNING,Sensor Spoofing Attack,1,simulator,72896
36481,2026-09-12T20:36:01.291666,factory/line1/rpm,rpm_sensor_01,rpm,1464.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72897
36482,2026-09-12T20:36:01.291687,factory/line1/proximity,proximity_sensor_01,proximity,512.18,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72899
36483,2026-09-12T20:36:01.291700,factory/line1/temperature,temperature_sensor_01,temperature,59.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72901
36484,2026-09-12T20:36:02.299958,factory/line1/temperature,temperature_sensor_01,temperature,57.0,Â°C,RUNNING,Sensor Spoofing Attack,1,simulator,72904
36485,2026-09-12T20:36:02.300003,factory/line1/rpm,rpm_sensor_01,rpm,1465.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72906
36486,2026-09-12T20:36:02.300015,factory/line1/vibration,vibration_sensor_01,vibration,15.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72907
36487,2026-09-12T20:36:02.300208,factory/line1/voltage,voltage_sensor_01,voltage,239.11,V,RUNNING,Sensor Spoofing Attack,1,simulator,72908
36488,2026-09-12T20:36:02.300238,factory/line1/flow,flow_sensor_01,flow,90.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72910
36489,2026-09-12T20:36:02.300264,factory/line1/level,level_sensor_01,level,115.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72912
36490,2026-09-12T20:36:02.300424,factory/line1/humidity,humidity_sensor_01,humidity,61.75,%,RUNNING,Sensor Spoofing Attack,1,simulator,72915
36491,2026-09-12T20:36:02.300433,factory/line1/rpm,rpm_sensor_01,rpm,1465.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72916
36492,2026-09-12T20:36:02.300453,factory/line1/proximity,proximity_sensor_01,proximity,249.97,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72918
36493,2026-09-12T20:36:03.309691,factory/line1/rpm,rpm_sensor_01,rpm,1466.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72925
36494,2026-09-12T20:36:03.309705,factory/line1/vibration,vibration_sensor_01,vibration,16.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72926
36495,2026-09-12T20:36:03.309974,factory/line1/voltage,voltage_sensor_01,voltage,238.83,V,RUNNING,Sensor Spoofing Attack,1,simulator,72927
36496,2026-09-12T20:36:03.310009,factory/line1/flow,flow_sensor_01,flow,91.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72929
36497,2026-09-12T20:36:03.310034,factory/line1/level,level_sensor_01,level,116.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72931
36498,2026-09-12T20:36:03.310497,factory/line1/humidity,humidity_sensor_01,humidity,62.06,%,RUNNING,Sensor Spoofing Attack,1,simulator,72934
36499,2026-09-12T20:36:03.310509,factory/line1/rpm,rpm_sensor_01,rpm,1466.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72935
36500,2026-09-12T20:36:03.310531,factory/line1/proximity,proximity_sensor_01,proximity,337.29,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72937
36501,2026-09-12T20:36:04.318902,factory/line1/rpm,rpm_sensor_01,rpm,1467.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72944
36502,2026-09-12T20:36:04.318913,factory/line1/vibration,vibration_sensor_01,vibration,17.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72945
36503,2026-09-12T20:36:04.319098,factory/line1/voltage,voltage_sensor_01,voltage,245.08,V,RUNNING,Sensor Spoofing Attack,1,simulator,72946
36504,2026-09-12T20:36:04.319135,factory/line1/flow,flow_sensor_01,flow,92.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72948
36505,2026-09-12T20:36:04.319150,factory/line1/level,level_sensor_01,level,117.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72950
36506,2026-09-12T20:36:04.319251,factory/line1/humidity,humidity_sensor_01,humidity,61.87,%,RUNNING,Sensor Spoofing Attack,1,simulator,72953
36507,2026-09-12T20:36:04.319257,factory/line1/rpm,rpm_sensor_01,rpm,1467.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72954
36508,2026-09-12T20:36:04.319268,factory/line1/proximity,proximity_sensor_01,proximity,376.39,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72956
36509,2026-09-12T20:36:05.326121,factory/line1/rpm,rpm_sensor_01,rpm,1468.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72963
36510,2026-09-12T20:36:05.326134,factory/line1/vibration,vibration_sensor_01,vibration,18.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72964
36511,2026-09-12T20:36:05.326353,factory/line1/voltage,voltage_sensor_01,voltage,254.55,V,RUNNING,Sensor Spoofing Attack,1,simulator,72965
36512,2026-09-12T20:36:05.326549,factory/line1/flow,flow_sensor_01,flow,93.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72967
36513,2026-09-12T20:36:05.326577,factory/line1/level,level_sensor_01,level,118.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72969
36514,2026-09-12T20:36:05.326749,factory/line1/humidity,humidity_sensor_01,humidity,72.95,%,RUNNING,Sensor Spoofing Attack,1,simulator,72972
36515,2026-09-12T20:36:05.326757,factory/line1/rpm,rpm_sensor_01,rpm,1468.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72973
36516,2026-09-12T20:36:05.326771,factory/line1/proximity,proximity_sensor_01,proximity,52.82,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72975
36517,2026-09-12T20:36:06.335172,factory/line1/rpm,rpm_sensor_01,rpm,1469.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72982
36518,2026-09-12T20:36:06.335180,factory/line1/vibration,vibration_sensor_01,vibration,19.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,72983
36519,2026-09-12T20:36:06.335321,factory/line1/voltage,voltage_sensor_01,voltage,252.02,V,RUNNING,Sensor Spoofing Attack,1,simulator,72984
36520,2026-09-12T20:36:06.335461,factory/line1/flow,flow_sensor_01,flow,94.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,72986
36521,2026-09-12T20:36:06.335479,factory/line1/level,level_sensor_01,level,119.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,72988
36522,2026-09-12T20:36:06.335595,factory/line1/humidity,humidity_sensor_01,humidity,65.88,%,RUNNING,Sensor Spoofing Attack,1,simulator,72991
36523,2026-09-12T20:36:06.335601,factory/line1/rpm,rpm_sensor_01,rpm,1469.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,72992
36524,2026-09-12T20:36:06.335614,factory/line1/proximity,proximity_sensor_01,proximity,275.65,mm,RUNNING,Sensor Spoofing Attack,1,simulator,72994
36525,2026-09-12T20:36:09.361654,factory/line1/rpm,rpm_sensor_01,rpm,1451.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73039
36526,2026-09-12T20:36:09.361667,factory/line1/vibration,vibration_sensor_01,vibration,1.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73040
36527,2026-09-12T20:36:09.361680,factory/line1/voltage,voltage_sensor_01,voltage,237.52,V,RUNNING,Sensor Spoofing Attack,1,simulator,73041
36528,2026-09-12T20:36:09.361699,factory/line1/flow,flow_sensor_01,flow,76.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73043
36529,2026-09-12T20:36:09.361724,factory/line1/level,level_sensor_01,level,101.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73045
36530,2026-09-12T20:36:09.362019,factory/line1/humidity,humidity_sensor_01,humidity,55.17,%,RUNNING,Sensor Spoofing Attack,1,simulator,73048
36531,2026-09-12T20:36:09.362031,factory/line1/rpm,rpm_sensor_01,rpm,1451.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73049
36532,2026-09-12T20:36:09.362051,factory/line1/proximity,proximity_sensor_01,proximity,142.23,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73051
36533,2026-09-12T20:36:10.371535,factory/line1/rpm,rpm_sensor_01,rpm,1452.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73058
36534,2026-09-12T20:36:10.371552,factory/line1/vibration,vibration_sensor_01,vibration,2.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73059
36535,2026-09-12T20:36:10.371562,factory/line1/voltage,voltage_sensor_01,voltage,231.15,V,RUNNING,Sensor Spoofing Attack,1,simulator,73060
36536,2026-09-12T20:36:10.371583,factory/line1/flow,flow_sensor_01,flow,77.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73062
36537,2026-09-12T20:36:10.371601,factory/line1/level,level_sensor_01,level,102.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73064
36538,2026-09-12T20:36:10.371866,factory/line1/humidity,humidity_sensor_01,humidity,47.68,%,RUNNING,Sensor Spoofing Attack,1,simulator,73067
36539,2026-09-12T20:36:10.371879,factory/line1/rpm,rpm_sensor_01,rpm,1452.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73068
36540,2026-09-12T20:36:10.371898,factory/line1/proximity,proximity_sensor_01,proximity,433.12,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73070
36541,2026-09-12T20:36:11.380051,factory/line1/rpm,rpm_sensor_01,rpm,1453.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73077
36542,2026-09-12T20:36:11.380059,factory/line1/vibration,vibration_sensor_01,vibration,3.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73078
36543,2026-09-12T20:36:11.380065,factory/line1/voltage,voltage_sensor_01,voltage,227.39,V,RUNNING,Sensor Spoofing Attack,1,simulator,73079
36544,2026-09-12T20:36:11.380079,factory/line1/flow,flow_sensor_01,flow,78.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73081
36545,2026-09-12T20:36:11.380092,factory/line1/level,level_sensor_01,level,103.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73083
36546,2026-09-12T20:36:11.380232,factory/line1/humidity,humidity_sensor_01,humidity,52.88,%,RUNNING,Sensor Spoofing Attack,1,simulator,73086
36547,2026-09-12T20:36:11.380238,factory/line1/rpm,rpm_sensor_01,rpm,1453.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73087
36548,2026-09-12T20:36:11.380252,factory/line1/proximity,proximity_sensor_01,proximity,438.16,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73089
36549,2026-09-12T20:36:12.388251,factory/line1/rpm,rpm_sensor_01,rpm,1454.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73096
36550,2026-09-12T20:36:12.388260,factory/line1/vibration,vibration_sensor_01,vibration,4.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73097
36551,2026-09-12T20:36:12.388270,factory/line1/voltage,voltage_sensor_01,voltage,224.59,V,RUNNING,Sensor Spoofing Attack,1,simulator,73098
36552,2026-09-12T20:36:12.388287,factory/line1/flow,flow_sensor_01,flow,79.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73100
36553,2026-09-12T20:36:12.388306,factory/line1/level,level_sensor_01,level,104.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73102
36554,2026-09-12T20:36:12.388492,factory/line1/humidity,humidity_sensor_01,humidity,59.49,%,RUNNING,Sensor Spoofing Attack,1,simulator,73105
36555,2026-09-12T20:36:12.388500,factory/line1/rpm,rpm_sensor_01,rpm,1454.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73106
36556,2026-09-12T20:36:12.388513,factory/line1/proximity,proximity_sensor_01,proximity,282.14,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73108
36557,2026-09-12T20:36:13.396481,factory/line1/rpm,rpm_sensor_01,rpm,1455.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73115
36558,2026-09-12T20:36:13.396493,factory/line1/vibration,vibration_sensor_01,vibration,5.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73116
36559,2026-09-12T20:36:13.396685,factory/line1/voltage,voltage_sensor_01,voltage,230.75,V,RUNNING,Sensor Spoofing Attack,1,simulator,73117
36560,2026-09-12T20:36:13.396725,factory/line1/flow,flow_sensor_01,flow,80.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73119
36561,2026-09-12T20:36:13.396749,factory/line1/level,level_sensor_01,level,105.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73121
36562,2026-09-12T20:36:13.396926,factory/line1/humidity,humidity_sensor_01,humidity,66.64,%,RUNNING,Sensor Spoofing Attack,1,simulator,73124
36563,2026-09-12T20:36:13.396939,factory/line1/rpm,rpm_sensor_01,rpm,1455.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73125
36564,2026-09-12T20:36:13.396957,factory/line1/proximity,proximity_sensor_01,proximity,329.58,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73127
36565,2026-09-12T20:36:14.405322,factory/line1/rpm,rpm_sensor_01,rpm,1456.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73134
36566,2026-09-12T20:36:14.405334,factory/line1/vibration,vibration_sensor_01,vibration,6.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73135
36567,2026-09-12T20:36:14.405517,factory/line1/voltage,voltage_sensor_01,voltage,244.57,V,RUNNING,Sensor Spoofing Attack,1,simulator,73136
36568,2026-09-12T20:36:14.405557,factory/line1/flow,flow_sensor_01,flow,81.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73138
36569,2026-09-12T20:36:14.405580,factory/line1/level,level_sensor_01,level,106.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73140
36570,2026-09-12T20:36:14.405783,factory/line1/humidity,humidity_sensor_01,humidity,68.51,%,RUNNING,Sensor Spoofing Attack,1,simulator,73143
36571,2026-09-12T20:36:14.405794,factory/line1/rpm,rpm_sensor_01,rpm,1456.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73144
36572,2026-09-12T20:36:14.405815,factory/line1/proximity,proximity_sensor_01,proximity,276.81,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73146
36573,2026-09-12T20:36:15.414286,factory/line1/rpm,rpm_sensor_01,rpm,1457.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73153
36574,2026-09-12T20:36:15.414297,factory/line1/vibration,vibration_sensor_01,vibration,7.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73154
36575,2026-09-12T20:36:15.414483,factory/line1/voltage,voltage_sensor_01,voltage,236.19,V,RUNNING,Sensor Spoofing Attack,1,simulator,73155
36576,2026-09-12T20:36:15.414522,factory/line1/flow,flow_sensor_01,flow,82.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73157
36577,2026-09-12T20:36:15.414545,factory/line1/level,level_sensor_01,level,107.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73159
36578,2026-09-12T20:36:15.414954,factory/line1/humidity,humidity_sensor_01,humidity,75.99,%,RUNNING,Sensor Spoofing Attack,1,simulator,73162
36579,2026-09-12T20:36:15.414966,factory/line1/rpm,rpm_sensor_01,rpm,1457.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73163
36580,2026-09-12T20:36:15.414989,factory/line1/proximity,proximity_sensor_01,proximity,182.56,mm,RUNNING,Sensor Spoofing Attack,1,simulator,73165
36581,2026-09-12T20:36:16.423812,factory/line1/rpm,rpm_sensor_01,rpm,1458.0,RPM,RUNNING,Sensor Spoofing Attack,1,simulator,73172
36582,2026-09-12T20:36:16.423824,factory/line1/vibration,vibration_sensor_01,vibration,8.25,g,RUNNING,Sensor Spoofing Attack,1,simulator,73173
36583,2026-09-12T20:36:16.424048,factory/line1/voltage,voltage_sensor_01,voltage,241.1,V,RUNNING,Sensor Spoofing Attack,1,simulator,73174
36584,2026-09-12T20:36:16.424078,factory/line1/flow,flow_sensor_01,flow,83.0,L/min,RUNNING,Sensor Spoofing Attack,1,simulator,73176
36585,2026-09-12T20:36:16.424103,factory/line1/level,level_sensor_01,level,108.0,%,RUNNING,Sensor Spoofing Attack,1,simulator,73178
36586,2026-09-12T20:36:16.424302,factory/line1/humidity,humidity_sensor_01,humidity,49.06,%,RUNNING,Sensor Spoofing Attack,1,simulator,73181
