record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
4497,2026-09-14T18:09:14.144122,factory/line1/pressure,pressure_sensor_01,pressure,104.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9302
4498,2026-09-14T18:09:14.144145,factory/line1/humidity,humidity_sensor_01,humidity,60.78,%,RUNNING,Sensor Drift Attack,1,simulator,9303
4499,2026-09-14T18:09:14.144169,factory/line1/rpm,rpm_sensor_01,rpm,1453.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9304
4500,2026-09-14T18:09:14.144190,factory/line1/current,current_sensor_01,current,12.5,A,RUNNING,Sensor Drift Attack,1,simulator,9305
4501,2026-09-14T18:09:14.144210,factory/line1/proximity,proximity_sensor_01,proximity,321.62,mm,RUNNING,Sensor Drift Attack,1,simulator,9306
4502,2026-09-14T18:09:14.144225,factory/line1/pressure,pressure_sensor_01,pressure,143.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9307
4503,2026-09-14T18:09:14.144250,factory/line1/temperature,temperature_sensor_01,temperature,48.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9308
4504,2026-09-14T18:09:14.144276,factory/line1/pressure,pressure_sensor_01,pressure,173.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9309
4505,2026-09-14T18:09:14.144301,factory/line1/current,current_sensor_01,current,15.0,A,RUNNING,Sensor Drift Attack,1,simulator,9310
4506,2026-09-14T18:09:15.164091,factory/line1/temperature,temperature_sensor_01,temperature,46.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9311
4507,2026-09-14T18:09:15.164131,factory/line1/current,current_sensor_01,current,14.5,A,RUNNING,Sensor Drift Attack,1,simulator,9312
4508,2026-09-14T18:09:15.164147,factory/line1/rpm,rpm_sensor_01,rpm,1454.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9313
4509,2026-09-14T18:09:15.164161,factory/line1/vibration,vibration_sensor_01,vibration,4.25,g,RUNNING,Sensor Drift Attack,1,simulator,9314
4510,2026-09-14T18:09:15.164176,factory/line1/voltage,voltage_sensor_01,voltage,238.34,V,RUNNING,Sensor Drift Attack,1,simulator,9315
4511,2026-09-14T18:09:15.164189,factory/line1/pressure,pressure_sensor_01,pressure,79.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9316
4512,2026-09-14T18:09:15.164199,factory/line1/flow,flow_sensor_01,flow,79.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9317
4513,2026-09-14T18:09:15.164209,factory/line1/current,current_sensor_01,current,14.0,A,RUNNING,Sensor Drift Attack,1,simulator,9318
4514,2026-09-14T18:09:15.164220,factory/line1/level,level_sensor_01,level,104.0,%,RUNNING,Sensor Drift Attack,1,simulator,9319
4515,2026-09-14T18:09:15.164403,factory/line1/temperature,temperature_sensor_01,temperature,29.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9320
4516,2026-09-14T18:09:15.164423,factory/line1/pressure,pressure_sensor_01,pressure,105.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9321
4517,2026-09-14T18:09:15.164445,factory/line1/humidity,humidity_sensor_01,humidity,70.84,%,RUNNING,Sensor Drift Attack,1,simulator,9322
4518,2026-09-14T18:09:15.164455,factory/line1/rpm,rpm_sensor_01,rpm,1454.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9323
4519,2026-09-14T18:09:15.164465,factory/line1/current,current_sensor_01,current,13.5,A,RUNNING,Sensor Drift Attack,1,simulator,9324
4520,2026-09-14T18:09:15.164475,factory/line1/proximity,proximity_sensor_01,proximity,469.71,mm,RUNNING,Sensor Drift Attack,1,simulator,9325
4521,2026-09-14T18:09:15.164482,factory/line1/pressure,pressure_sensor_01,pressure,144.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9326
4522,2026-09-14T18:09:15.164490,factory/line1/temperature,temperature_sensor_01,temperature,49.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9327
4523,2026-09-14T18:09:15.164498,factory/line1/pressure,pressure_sensor_01,pressure,174.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9328
4524,2026-09-14T18:09:15.164506,factory/line1/current,current_sensor_01,current,16.0,A,RUNNING,Sensor Drift Attack,1,simulator,9329
4525,2026-09-14T18:09:16.182775,factory/line1/temperature,temperature_sensor_01,temperature,47.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9330
4526,2026-09-14T18:09:16.182817,factory/line1/current,current_sensor_01,current,15.5,A,RUNNING,Sensor Drift Attack,1,simulator,9331
4527,2026-09-14T18:09:16.182834,factory/line1/rpm,rpm_sensor_01,rpm,1455.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9332
4528,2026-09-14T18:09:16.182847,factory/line1/vibration,vibration_sensor_01,vibration,5.25,g,RUNNING,Sensor Drift Attack,1,simulator,9333
4529,2026-09-14T18:09:16.183020,factory/line1/voltage,voltage_sensor_01,voltage,226.42,V,RUNNING,Sensor Drift Attack,1,simulator,9334
4530,2026-09-14T18:09:16.183045,factory/line1/pressure,pressure_sensor_01,pressure,80.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9335
4531,2026-09-14T18:09:16.183057,factory/line1/flow,flow_sensor_01,flow,80.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9336
4532,2026-09-14T18:09:16.183068,factory/line1/current,current_sensor_01,current,15.0,A,RUNNING,Sensor Drift Attack,1,simulator,9337
4533,2026-09-14T18:09:16.183084,factory/line1/level,level_sensor_01,level,105.0,%,RUNNING,Sensor Drift Attack,1,simulator,9338
4534,2026-09-14T18:09:16.183274,factory/line1/temperature,temperature_sensor_01,temperature,30.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9339
4535,2026-09-14T18:09:16.183311,factory/line1/pressure,pressure_sensor_01,pressure,106.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9340
4536,2026-09-14T18:09:16.183342,factory/line1/humidity,humidity_sensor_01,humidity,58.45,%,RUNNING,Sensor Drift Attack,1,simulator,9341
4537,2026-09-14T18:09:16.183364,factory/line1/rpm,rpm_sensor_01,rpm,1455.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9342
4538,2026-09-14T18:09:16.183386,factory/line1/current,current_sensor_01,current,14.5,A,RUNNING,Sensor Drift Attack,1,simulator,9343
4539,2026-09-14T18:09:16.183402,factory/line1/proximity,proximity_sensor_01,proximity,218.13,mm,RUNNING,Sensor Drift Attack,1,simulator,9344
4540,2026-09-14T18:09:16.183412,factory/line1/pressure,pressure_sensor_01,pressure,145.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9345
4541,2026-09-14T18:09:16.183423,factory/line1/temperature,temperature_sensor_01,temperature,50.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9346
4542,2026-09-14T18:09:16.183433,factory/line1/pressure,pressure_sensor_01,pressure,175.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9347
4543,2026-09-14T18:09:16.183442,factory/line1/current,current_sensor_01,current,17.0,A,RUNNING,Sensor Drift Attack,1,simulator,9348
4544,2026-09-14T18:09:17.202054,factory/line1/temperature,temperature_sensor_01,temperature,48.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9349
4545,2026-09-14T18:09:17.202100,factory/line1/current,current_sensor_01,current,16.5,A,RUNNING,Sensor Drift Attack,1,simulator,9350
4546,2026-09-14T18:09:17.202120,factory/line1/rpm,rpm_sensor_01,rpm,1456.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9351
4547,2026-09-14T18:09:17.202140,factory/line1/vibration,vibration_sensor_01,vibration,6.25,g,RUNNING,Sensor Drift Attack,1,simulator,9352
4548,2026-09-14T18:09:17.202364,factory/line1/voltage,voltage_sensor_01,voltage,238.01,V,RUNNING,Sensor Drift Attack,1,simulator,9353
4549,2026-09-14T18:09:17.202385,factory/line1/pressure,pressure_sensor_01,pressure,81.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9354
4550,2026-09-14T18:09:17.202399,factory/line1/flow,flow_sensor_01,flow,81.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9355
4551,2026-09-14T18:09:17.202411,factory/line1/current,current_sensor_01,current,16.0,A,RUNNING,Sensor Drift Attack,1,simulator,9356
4552,2026-09-14T18:09:17.202427,factory/line1/level,level_sensor_01,level,106.0,%,RUNNING,Sensor Drift Attack,1,simulator,9357
4553,2026-09-14T18:09:17.202681,factory/line1/temperature,temperature_sensor_01,temperature,31.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9358
4554,2026-09-14T18:09:17.202714,factory/line1/pressure,pressure_sensor_01,pressure,107.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9359
4555,2026-09-14T18:09:17.202739,factory/line1/humidity,humidity_sensor_01,humidity,49.11,%,RUNNING,Sensor Drift Attack,1,simulator,9360
4556,2026-09-14T18:09:17.202760,factory/line1/rpm,rpm_sensor_01,rpm,1456.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9361
4557,2026-09-14T18:09:17.202779,factory/line1/current,current_sensor_01,current,15.5,A,RUNNING,Sensor Drift Attack,1,simulator,9362
4558,2026-09-14T18:09:17.202817,factory/line1/proximity,proximity_sensor_01,proximity,95.98,mm,RUNNING,Sensor Drift Attack,1,simulator,9363
4559,2026-09-14T18:09:17.202834,factory/line1/pressure,pressure_sensor_01,pressure,146.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9364
4560,2026-09-14T18:09:17.202851,factory/line1/temperature,temperature_sensor_01,temperature,51.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9365
4561,2026-09-14T18:09:17.202867,factory/line1/pressure,pressure_sensor_01,pressure,176.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9366
4562,2026-09-14T18:09:17.202883,factory/line1/current,current_sensor_01,current,18.0,A,RUNNING,Sensor Drift Attack,1,simulator,9367
4563,2026-09-14T18:09:18.221856,factory/line1/temperature,temperature_sensor_01,temperature,49.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9368
4564,2026-09-14T18:09:18.221911,factory/line1/current,current_sensor_01,current,17.5,A,RUNNING,Sensor Drift Attack,1,simulator,9369
4565,2026-09-14T18:09:18.221932,factory/line1/rpm,rpm_sensor_01,rpm,1457.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9370
4566,2026-09-14T18:09:18.221978,factory/line1/vibration,vibration_sensor_01,vibration,7.25,g,RUNNING,Sensor Drift Attack,1,simulator,9371
4567,2026-09-14T18:09:18.222226,factory/line1/voltage,voltage_sensor_01,voltage,230.31,V,RUNNING,Sensor Drift Attack,1,simulator,9372
4568,2026-09-14T18:09:18.222249,factory/line1/pressure,pressure_sensor_01,pressure,82.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9373
4569,2026-09-14T18:09:18.222265,factory/line1/flow,flow_sensor_01,flow,82.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9374
4570,2026-09-14T18:09:18.222277,factory/line1/current,current_sensor_01,current,17.0,A,RUNNING,Sensor Drift Attack,1,simulator,9375
4571,2026-09-14T18:09:18.222290,factory/line1/level,level_sensor_01,level,107.0,%,RUNNING,Sensor Drift Attack,1,simulator,9376
4572,2026-09-14T18:09:18.222414,factory/line1/temperature,temperature_sensor_01,temperature,32.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9377
4573,2026-09-14T18:09:18.222430,factory/line1/pressure,pressure_sensor_01,pressure,108.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9378
4574,2026-09-14T18:09:18.222444,factory/line1/humidity,humidity_sensor_01,humidity,53.45,%,RUNNING,Sensor Drift Attack,1,simulator,9379
4575,2026-09-14T18:09:18.222455,factory/line1/rpm,rpm_sensor_01,rpm,1457.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9380
4576,2026-09-14T18:09:18.222464,factory/line1/current,current_sensor_01,current,16.5,A,RUNNING,Sensor Drift Attack,1,simulator,9381
4577,2026-09-14T18:09:18.222475,factory/line1/proximity,proximity_sensor_01,proximity,49.8,mm,RUNNING,Sensor Drift Attack,1,simulator,9382
4578,2026-09-14T18:09:18.222483,factory/line1/pressure,pressure_sensor_01,pressure,147.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9383
4579,2026-09-14T18:09:18.222491,factory/line1/temperature,temperature_sensor_01,temperature,52.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9384
4580,2026-09-14T18:09:18.222499,factory/line1/pressure,pressure_sensor_01,pressure,177.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9385
4581,2026-09-14T18:09:18.222506,factory/line1/current,current_sensor_01,current,19.0,A,RUNNING,Sensor Drift Attack,1,simulator,9386
4582,2026-09-14T18:09:19.243599,factory/line1/temperature,temperature_sensor_01,temperature,50.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9387
4583,2026-09-14T18:09:19.243634,factory/line1/current,current_sensor_01,current,18.5,A,RUNNING,Sensor Drift Attack,1,simulator,9388
4584,2026-09-14T18:09:19.243646,factory/line1/rpm,rpm_sensor_01,rpm,1458.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9389
4585,2026-09-14T18:09:19.243660,factory/line1/vibration,vibration_sensor_01,vibration,8.25,g,RUNNING,Sensor Drift Attack,1,simulator,9390
4586,2026-09-14T18:09:19.243844,factory/line1/voltage,voltage_sensor_01,voltage,231.16,V,RUNNING,Sensor Drift Attack,1,simulator,9391
4587,2026-09-14T18:09:19.243867,factory/line1/pressure,pressure_sensor_01,pressure,83.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9392
4588,2026-09-14T18:09:19.243880,factory/line1/flow,flow_sensor_01,flow,83.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9393
4589,2026-09-14T18:09:19.243889,factory/line1/current,current_sensor_01,current,18.0,A,RUNNING,Sensor Drift Attack,1,simulator,9394
4590,2026-09-14T18:09:19.243898,factory/line1/level,level_sensor_01,level,108.0,%,RUNNING,Sensor Drift Attack,1,simulator,9395
4591,2026-09-14T18:09:19.244085,factory/line1/temperature,temperature_sensor_01,temperature,33.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9396
4592,2026-09-14T18:09:19.244114,factory/line1/pressure,pressure_sensor_01,pressure,109.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9397
4593,2026-09-14T18:09:19.244134,factory/line1/humidity,humidity_sensor_01,humidity,70.31,%,RUNNING,Sensor Drift Attack,1,simulator,9398
4594,2026-09-14T18:09:19.244151,factory/line1/rpm,rpm_sensor_01,rpm,1458.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9399
4595,2026-09-14T18:09:19.244165,factory/line1/current,current_sensor_01,current,17.5,A,RUNNING,Sensor Drift Attack,1,simulator,9400
4596,2026-09-14T18:09:19.244175,factory/line1/proximity,proximity_sensor_01,proximity,245.69,mm,RUNNING,Sensor Drift Attack,1,simulator,9401
4597,2026-09-14T18:09:19.244184,factory/line1/pressure,pressure_sensor_01,pressure,148.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9402
4598,2026-09-14T18:09:19.244192,factory/line1/temperature,temperature_sensor_01,temperature,53.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9403
4599,2026-09-14T18:09:19.244200,factory/line1/pressure,pressure_sensor_01,pressure,178.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9404
4600,2026-09-14T18:09:19.244208,factory/line1/current,current_sensor_01,current,20.0,A,RUNNING,Sensor Drift Attack,1,simulator,9405
4601,2026-09-14T18:09:20.266165,factory/line1/temperature,temperature_sensor_01,temperature,51.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9406
4602,2026-09-14T18:09:20.266208,factory/line1/current,current_sensor_01,current,19.5,A,RUNNING,Sensor Drift Attack,1,simulator,9407
4603,2026-09-14T18:09:20.266228,factory/line1/rpm,rpm_sensor_01,rpm,1459.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9408
4604,2026-09-14T18:09:20.266247,factory/line1/vibration,vibration_sensor_01,vibration,9.25,g,RUNNING,Sensor Drift Attack,1,simulator,9409
4605,2026-09-14T18:09:20.266471,factory/line1/voltage,voltage_sensor_01,voltage,243.69,V,RUNNING,Sensor Drift Attack,1,simulator,9410
4606,2026-09-14T18:09:20.266498,factory/line1/pressure,pressure_sensor_01,pressure,84.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9411
4607,2026-09-14T18:09:20.266518,factory/line1/flow,flow_sensor_01,flow,84.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9412
4608,2026-09-14T18:09:20.266533,factory/line1/current,current_sensor_01,current,19.0,A,RUNNING,Sensor Drift Attack,1,simulator,9413
4609,2026-09-14T18:09:20.266547,factory/line1/level,level_sensor_01,level,109.0,%,RUNNING,Sensor Drift Attack,1,simulator,9414
4610,2026-09-14T18:09:20.266856,factory/line1/temperature,temperature_sensor_01,temperature,34.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9415
4611,2026-09-14T18:09:20.266886,factory/line1/pressure,pressure_sensor_01,pressure,110.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9416
4612,2026-09-14T18:09:20.266908,factory/line1/humidity,humidity_sensor_01,humidity,76.64,%,RUNNING,Sensor Drift Attack,1,simulator,9417
4613,2026-09-14T18:09:20.266933,factory/line1/rpm,rpm_sensor_01,rpm,1459.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9418
4614,2026-09-14T18:09:20.266957,factory/line1/current,current_sensor_01,current,18.5,A,RUNNING,Sensor Drift Attack,1,simulator,9419
4615,2026-09-14T18:09:20.266980,factory/line1/proximity,proximity_sensor_01,proximity,424.03,mm,RUNNING,Sensor Drift Attack,1,simulator,9420
4616,2026-09-14T18:09:20.266999,factory/line1/pressure,pressure_sensor_01,pressure,149.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9421
4617,2026-09-14T18:09:20.267018,factory/line1/temperature,temperature_sensor_01,temperature,54.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9422
4618,2026-09-14T18:09:20.267034,factory/line1/pressure,pressure_sensor_01,pressure,179.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9423
4619,2026-09-14T18:09:20.267046,factory/line1/current,current_sensor_01,current,21.0,A,RUNNING,Sensor Drift Attack,1,simulator,9424
4620,2026-09-14T18:09:21.281567,factory/line1/temperature,temperature_sensor_01,temperature,52.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9425
4621,2026-09-14T18:09:21.281639,factory/line1/current,current_sensor_01,current,20.5,A,RUNNING,Sensor Drift Attack,1,simulator,9426
4622,2026-09-14T18:09:21.281678,factory/line1/rpm,rpm_sensor_01,rpm,1460.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9427
4623,2026-09-14T18:09:21.281718,factory/line1/vibration,vibration_sensor_01,vibration,10.25,g,RUNNING,Sensor Drift Attack,1,simulator,9428
4624,2026-09-14T18:09:21.282186,factory/line1/voltage,voltage_sensor_01,voltage,235.8,V,RUNNING,Sensor Drift Attack,1,simulator,9429
4625,2026-09-14T18:09:21.282242,factory/line1/pressure,pressure_sensor_01,pressure,85.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9430
4626,2026-09-14T18:09:21.282266,factory/line1/flow,flow_sensor_01,flow,85.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9431
4627,2026-09-14T18:09:21.282284,factory/line1/current,current_sensor_01,current,20.0,A,RUNNING,Sensor Drift Attack,1,simulator,9432
4628,2026-09-14T18:09:21.282303,factory/line1/level,level_sensor_01,level,110.0,%,RUNNING,Sensor Drift Attack,1,simulator,9433
4629,2026-09-14T18:09:21.282583,factory/line1/temperature,temperature_sensor_01,temperature,35.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9434
4630,2026-09-14T18:09:21.282606,factory/line1/pressure,pressure_sensor_01,pressure,111.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9435
4631,2026-09-14T18:09:21.282621,factory/line1/humidity,humidity_sensor_01,humidity,52.97,%,RUNNING,Sensor Drift Attack,1,simulator,9436
4632,2026-09-14T18:09:21.282637,factory/line1/rpm,rpm_sensor_01,rpm,1460.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9437
4633,2026-09-14T18:09:21.282653,factory/line1/current,current_sensor_01,current,19.5,A,RUNNING,Sensor Drift Attack,1,simulator,9438
4634,2026-09-14T18:09:21.282671,factory/line1/proximity,proximity_sensor_01,proximity,102.47,mm,RUNNING,Sensor Drift Attack,1,simulator,9439
4635,2026-09-14T18:09:21.282680,factory/line1/pressure,pressure_sensor_01,pressure,150.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9440
4636,2026-09-14T18:09:21.282688,factory/line1/temperature,temperature_sensor_01,temperature,55.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9441
4637,2026-09-14T18:09:21.282697,factory/line1/pressure,pressure_sensor_01,pressure,180.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9442
4638,2026-09-14T18:09:21.282704,factory/line1/current,current_sensor_01,current,22.0,A,RUNNING,Sensor Drift Attack,1,simulator,9443
4639,2026-09-14T18:09:22.304292,factory/line1/temperature,temperature_sensor_01,temperature,53.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9444
4640,2026-09-14T18:09:22.304322,factory/line1/current,current_sensor_01,current,21.5,A,RUNNING,Sensor Drift Attack,1,simulator,9445
4641,2026-09-14T18:09:22.304335,factory/line1/rpm,rpm_sensor_01,rpm,1461.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9446
4642,2026-09-14T18:09:22.304347,factory/line1/vibration,vibration_sensor_01,vibration,11.25,g,RUNNING,Sensor Drift Attack,1,simulator,9447
4643,2026-09-14T18:09:22.304583,factory/line1/voltage,voltage_sensor_01,voltage,242.05,V,RUNNING,Sensor Drift Attack,1,simulator,9448
4644,2026-09-14T18:09:22.304613,factory/line1/pressure,pressure_sensor_01,pressure,86.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9449
4645,2026-09-14T18:09:22.304634,factory/line1/flow,flow_sensor_01,flow,86.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9450
4646,2026-09-14T18:09:22.304647,factory/line1/current,current_sensor_01,current,21.0,A,RUNNING,Sensor Drift Attack,1,simulator,9451
4647,2026-09-14T18:09:22.304662,factory/line1/level,level_sensor_01,level,111.0,%,RUNNING,Sensor Drift Attack,1,simulator,9452
4648,2026-09-14T18:09:22.304864,factory/line1/temperature,temperature_sensor_01,temperature,36.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9453
4649,2026-09-14T18:09:22.304911,factory/line1/pressure,pressure_sensor_01,pressure,112.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9454
4650,2026-09-14T18:09:22.304931,factory/line1/humidity,humidity_sensor_01,humidity,68.42,%,RUNNING,Sensor Drift Attack,1,simulator,9455
4651,2026-09-14T18:09:22.304949,factory/line1/rpm,rpm_sensor_01,rpm,1461.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9456
4652,2026-09-14T18:09:22.304991,factory/line1/current,current_sensor_01,current,20.5,A,RUNNING,Sensor Drift Attack,1,simulator,9457
4653,2026-09-14T18:09:22.305006,factory/line1/proximity,proximity_sensor_01,proximity,509.62,mm,RUNNING,Sensor Drift Attack,1,simulator,9458
4654,2026-09-14T18:09:22.305016,factory/line1/pressure,pressure_sensor_01,pressure,151.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9459
4655,2026-09-14T18:09:22.305024,factory/line1/temperature,temperature_sensor_01,temperature,56.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9460
4656,2026-09-14T18:09:22.305032,factory/line1/pressure,pressure_sensor_01,pressure,181.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9461
4657,2026-09-14T18:09:22.305039,factory/line1/current,current_sensor_01,current,23.0,A,RUNNING,Sensor Drift Attack,1,simulator,9462
4658,2026-09-14T18:09:23.335667,factory/line1/temperature,temperature_sensor_01,temperature,54.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9463
4659,2026-09-14T18:09:23.335721,factory/line1/current,current_sensor_01,current,22.5,A,RUNNING,Sensor Drift Attack,1,simulator,9464
4660,2026-09-14T18:09:23.335743,factory/line1/rpm,rpm_sensor_01,rpm,1462.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9465
4661,2026-09-14T18:09:23.335764,factory/line1/vibration,vibration_sensor_01,vibration,12.25,g,RUNNING,Sensor Drift Attack,1,simulator,9466
4662,2026-09-14T18:09:23.336079,factory/line1/voltage,voltage_sensor_01,voltage,244.88,V,RUNNING,Sensor Drift Attack,1,simulator,9467
4663,2026-09-14T18:09:23.336151,factory/line1/pressure,pressure_sensor_01,pressure,87.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9468
4664,2026-09-14T18:09:23.336173,factory/line1/flow,flow_sensor_01,flow,87.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,9469
4665,2026-09-14T18:09:23.336188,factory/line1/current,current_sensor_01,current,22.0,A,RUNNING,Sensor Drift Attack,1,simulator,9470
4666,2026-09-14T18:09:23.336205,factory/line1/level,level_sensor_01,level,112.0,%,RUNNING,Sensor Drift Attack,1,simulator,9471
4667,2026-09-14T18:09:23.336550,factory/line1/temperature,temperature_sensor_01,temperature,37.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9472
4668,2026-09-14T18:09:23.336598,factory/line1/pressure,pressure_sensor_01,pressure,113.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,9473
4669,2026-09-14T18:09:23.336626,factory/line1/humidity,humidity_sensor_01,humidity,67.51,%,RUNNING,Sensor Drift Attack,1,simulator,9474
4670,2026-09-14T18:09:23.336646,factory/line1/rpm,rpm_sensor_01,rpm,1462.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9475
4671,2026-09-14T18:09:23.336663,factory/line1/current,current_sensor_01,current,21.5,A,RUNNING,Sensor Drift Attack,1,simulator,9476
4672,2026-09-14T18:09:23.336681,factory/line1/proximity,proximity_sensor_01,proximity,447.29,mm,RUNNING,Sensor Drift Attack,1,simulator,9477
4673,2026-09-14T18:09:23.336694,factory/line1/pressure,pressure_sensor_01,pressure,152.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9478
4674,2026-09-14T18:09:23.336709,factory/line1/temperature,temperature_sensor_01,temperature,57.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9479
4675,2026-09-14T18:09:23.336724,factory/line1/pressure,pressure_sensor_01,pressure,182.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9480
4676,2026-09-14T18:09:23.336738,factory/line1/current,current_sensor_01,current,24.0,A,RUNNING,Sensor Drift Attack,1,simulator,9481
4677,2026-09-14T18:09:24.358789,factory/line1/temperature,temperature_sensor_01,temperature,55.0,Â°C,RUNNING,Sensor Drift Attack,1,simulator,9482
4678,2026-09-14T18:09:24.358869,factory/line1/current,current_sensor_01,current,23.5,A,RUNNING,Sensor Drift Attack,1,simulator,9483
4679,2026-09-14T18:09:24.358934,factory/line1/rpm,rpm_sensor_01,rpm,1463.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,9484
4680,2026-09-14T18:09:24.358975,factory/line1/vibration,vibration_sensor_01,vibration,13.25,g,RUNNING,Sensor Drift Attack,1,simulator,9485
4681,2026-09-14T18:09:24.359372,factory/line1/voltage,voltage_sensor_01,voltage,234.88,V,RUNNING,Sensor Drift Attack,1,simulator,9486
4682,2026-09-14T18:09:24.359408,factory/line1/pressure,pressure_sensor_01,pressure,88.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,9487
