record_id,timestamp,topic,device_id,sensor_type,value,unit,status,attack_type,label,source,sequence_number
395,2026-09-05T22:55:00.606856,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2273
396,2026-09-05T22:55:00.607086,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2274
397,2026-09-05T22:55:00.607120,factory/line1/voltage,voltage_sensor_01,voltage,300.95,V,RUNNING,False Data Injection Attack,1,simulator,2275
398,2026-09-05T22:55:00.607415,factory/line1/pressure,pressure_sensor_01,pressure,101.25,kPa,RUNNING,False Data Injection Attack,1,simulator,2276
399,2026-09-05T22:55:00.607445,factory/line1/flow,flow_sensor_01,flow,101.25,L/min,RUNNING,False Data Injection Attack,1,simulator,2277
400,2026-09-05T22:55:00.607471,factory/line1/current,current_sensor_01,current,13.5,A,RUNNING,False Data Injection Attack,1,simulator,2278
401,2026-09-05T22:55:00.607490,factory/line1/level,level_sensor_01,level,135.0,%,RUNNING,False Data Injection Attack,1,simulator,2279
402,2026-09-05T22:55:00.607690,factory/line1/temperature,temperature_sensor_01,temperature,33.75,°C,RUNNING,False Data Injection Attack,1,simulator,2280
403,2026-09-05T22:55:00.607717,factory/line1/pressure,pressure_sensor_01,pressure,136.75,kPa,RUNNING,False Data Injection Attack,1,simulator,2281
404,2026-09-05T22:55:00.607740,factory/line1/humidity,humidity_sensor_01,humidity,80.45,%,RUNNING,False Data Injection Attack,1,simulator,2282
405,2026-09-05T22:55:00.607920,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2283
406,2026-09-05T22:55:00.608099,factory/line1/current,current_sensor_01,current,12.83,A,RUNNING,False Data Injection Attack,1,simulator,2284
407,2026-09-05T22:55:00.608129,factory/line1/proximity,proximity_sensor_01,proximity,564.3,mm,RUNNING,False Data Injection Attack,1,simulator,2285
408,2026-09-05T22:55:00.608146,factory/line1/pressure,pressure_sensor_01,pressure,189.0,kPa,RUNNING,False Data Injection Attack,1,simulator,2286
409,2026-09-05T22:55:00.608161,factory/line1/temperature,temperature_sensor_01,temperature,60.75,°C,RUNNING,False Data Injection Attack,1,simulator,2287
410,2026-09-05T22:55:00.608169,factory/line1/pressure,pressure_sensor_01,pressure,229.5,kPa,RUNNING,False Data Injection Attack,1,simulator,2288
411,2026-09-05T22:55:00.608314,factory/line1/current,current_sensor_01,current,16.2,A,RUNNING,False Data Injection Attack,1,simulator,2289
412,2026-09-05T22:55:01.626729,factory/line1/temperature,temperature_sensor_01,temperature,56.7,°C,RUNNING,False Data Injection Attack,1,simulator,2290
413,2026-09-05T22:55:01.626785,factory/line1/current,current_sensor_01,current,14.18,A,RUNNING,False Data Injection Attack,1,simulator,2291
414,2026-09-05T22:55:01.626808,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2292
415,2026-09-05T22:55:01.627053,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2293
416,2026-09-05T22:55:01.627076,factory/line1/voltage,voltage_sensor_01,voltage,317.28,V,RUNNING,False Data Injection Attack,1,simulator,2294
417,2026-09-05T22:55:01.627255,factory/line1/pressure,pressure_sensor_01,pressure,101.25,kPa,RUNNING,False Data Injection Attack,1,simulator,2295
418,2026-09-05T22:55:01.627284,factory/line1/flow,flow_sensor_01,flow,101.25,L/min,RUNNING,False Data Injection Attack,1,simulator,2296
419,2026-09-05T22:55:01.627295,factory/line1/current,current_sensor_01,current,13.5,A,RUNNING,False Data Injection Attack,1,simulator,2297
420,2026-09-05T22:55:01.627315,factory/line1/level,level_sensor_01,level,135.0,%,RUNNING,False Data Injection Attack,1,simulator,2298
421,2026-09-05T22:55:01.627506,factory/line1/temperature,temperature_sensor_01,temperature,33.75,°C,RUNNING,False Data Injection Attack,1,simulator,2299
422,2026-09-05T22:55:01.627530,factory/line1/pressure,pressure_sensor_01,pressure,136.75,kPa,RUNNING,False Data Injection Attack,1,simulator,2300
423,2026-09-05T22:55:01.627553,factory/line1/humidity,humidity_sensor_01,humidity,74.88,%,RUNNING,False Data Injection Attack,1,simulator,2301
424,2026-09-05T22:55:01.627572,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2302
425,2026-09-05T22:55:01.627778,factory/line1/proximity,proximity_sensor_01,proximity,59.36,mm,RUNNING,False Data Injection Attack,1,simulator,2304
426,2026-09-05T22:55:01.627803,factory/line1/temperature,temperature_sensor_01,temperature,60.75,°C,RUNNING,False Data Injection Attack,1,simulator,2306
427,2026-09-05T22:55:02.645709,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2311
428,2026-09-05T22:55:02.646089,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2312
429,2026-09-05T22:55:02.646119,factory/line1/voltage,voltage_sensor_01,voltage,303.87,V,RUNNING,False Data Injection Attack,1,simulator,2313
430,2026-09-05T22:55:02.646349,factory/line1/flow,flow_sensor_01,flow,101.25,L/min,RUNNING,False Data Injection Attack,1,simulator,2315
431,2026-09-05T22:55:02.646387,factory/line1/level,level_sensor_01,level,135.0,%,RUNNING,False Data Injection Attack,1,simulator,2317
432,2026-09-05T22:55:02.646640,factory/line1/humidity,humidity_sensor_01,humidity,61.67,%,RUNNING,False Data Injection Attack,1,simulator,2320
433,2026-09-05T22:55:02.646653,factory/line1/rpm,rpm_sensor_01,rpm,1957.5,RPM,RUNNING,False Data Injection Attack,1,simulator,2321
434,2026-09-05T22:55:02.646851,factory/line1/proximity,proximity_sensor_01,proximity,653.84,mm,RUNNING,False Data Injection Attack,1,simulator,2323
435,2026-09-05T22:55:03.664133,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2331
436,2026-09-05T22:55:03.664155,factory/line1/voltage,voltage_sensor_01,voltage,302.74,V,RUNNING,False Data Injection Attack,1,simulator,2332
437,2026-09-05T22:55:03.664366,factory/line1/flow,flow_sensor_01,flow,101.25,L/min,RUNNING,False Data Injection Attack,1,simulator,2334
438,2026-09-05T22:55:03.664400,factory/line1/level,level_sensor_01,level,135.0,%,RUNNING,False Data Injection Attack,1,simulator,2336
439,2026-09-05T22:55:03.664652,factory/line1/humidity,humidity_sensor_01,humidity,56.81,%,RUNNING,False Data Injection Attack,1,simulator,2339
440,2026-09-05T22:55:03.664872,factory/line1/proximity,proximity_sensor_01,proximity,658.92,mm,RUNNING,False Data Injection Attack,1,simulator,2342
441,2026-09-05T22:55:04.681085,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2350
442,2026-09-05T22:55:04.681116,factory/line1/voltage,voltage_sensor_01,voltage,300.56,V,RUNNING,False Data Injection Attack,1,simulator,2351
443,2026-09-05T22:55:04.681399,factory/line1/flow,flow_sensor_01,flow,101.25,L/min,RUNNING,False Data Injection Attack,1,simulator,2353
444,2026-09-05T22:55:04.681441,factory/line1/level,level_sensor_01,level,135.0,%,RUNNING,False Data Injection Attack,1,simulator,2355
445,2026-09-05T22:55:04.681737,factory/line1/humidity,humidity_sensor_01,humidity,73.78,%,RUNNING,False Data Injection Attack,1,simulator,2358
446,2026-09-05T22:55:04.682013,factory/line1/proximity,proximity_sensor_01,proximity,634.37,mm,RUNNING,False Data Injection Attack,1,simulator,2361
447,2026-09-05T22:55:05.709949,factory/line1/vibration,vibration_sensor_01,vibration,0.34,g,RUNNING,False Data Injection Attack,1,simulator,2369
448,2026-09-05T22:55:05.709985,factory/line1/voltage,voltage_sensor_01,voltage,313.24,V,RUNNING,False Data Injection Attack,1,simulator,2370
449,2026-09-05T22:55:21.005891,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2660
450,2026-09-05T22:55:21.005914,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,2661
451,2026-09-05T22:55:21.005935,factory/line1/humidity,humidity_sensor_01,humidity,59.2,%,RUNNING,Sensor Drift Attack,1,simulator,2662
452,2026-09-05T22:55:21.005951,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2663
453,2026-09-05T22:55:21.005963,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Sensor Drift Attack,1,simulator,2664
454,2026-09-05T22:55:21.005980,factory/line1/proximity,proximity_sensor_01,proximity,251.11,mm,RUNNING,Sensor Drift Attack,1,simulator,2665
455,2026-09-05T22:55:21.005992,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,2666
456,2026-09-05T22:55:21.006005,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2667
457,2026-09-05T22:55:21.006017,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,2668
458,2026-09-05T22:55:21.006031,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Sensor Drift Attack,1,simulator,2669
459,2026-09-05T22:55:22.024910,factory/line1/temperature,temperature_sensor_01,temperature,43.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2670
460,2026-09-05T22:55:22.024966,factory/line1/current,current_sensor_01,current,11.5,A,RUNNING,Sensor Drift Attack,1,simulator,2671
461,2026-09-05T22:55:22.024989,factory/line1/rpm,rpm_sensor_01,rpm,1451.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2672
462,2026-09-05T22:55:22.025008,factory/line1/vibration,vibration_sensor_01,vibration,1.25,g,RUNNING,Sensor Drift Attack,1,simulator,2673
463,2026-09-05T22:55:22.025030,factory/line1/voltage,voltage_sensor_01,voltage,221.74,V,RUNNING,Sensor Drift Attack,1,simulator,2674
464,2026-09-05T22:55:22.025046,factory/line1/pressure,pressure_sensor_01,pressure,76.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,2675
465,2026-09-05T22:55:22.025061,factory/line1/flow,flow_sensor_01,flow,76.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,2676
466,2026-09-05T22:55:22.025123,factory/line1/current,current_sensor_01,current,11.0,A,RUNNING,Sensor Drift Attack,1,simulator,2677
467,2026-09-05T22:55:22.025137,factory/line1/level,level_sensor_01,level,101.0,%,RUNNING,Sensor Drift Attack,1,simulator,2678
468,2026-09-05T22:55:22.025535,factory/line1/temperature,temperature_sensor_01,temperature,26.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2679
469,2026-09-05T22:55:22.025557,factory/line1/pressure,pressure_sensor_01,pressure,102.3,kPa,RUNNING,Sensor Drift Attack,1,simulator,2680
470,2026-09-05T22:55:22.025572,factory/line1/humidity,humidity_sensor_01,humidity,60.72,%,RUNNING,Sensor Drift Attack,1,simulator,2681
471,2026-09-05T22:55:22.025589,factory/line1/rpm,rpm_sensor_01,rpm,1451.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2682
472,2026-09-05T22:55:22.025604,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Sensor Drift Attack,1,simulator,2683
473,2026-09-05T22:55:22.025622,factory/line1/proximity,proximity_sensor_01,proximity,112.13,mm,RUNNING,Sensor Drift Attack,1,simulator,2684
474,2026-09-05T22:55:22.025637,factory/line1/pressure,pressure_sensor_01,pressure,141.0,kPa,RUNNING,Sensor Drift Attack,1,simulator,2685
475,2026-09-05T22:55:22.025648,factory/line1/temperature,temperature_sensor_01,temperature,46.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2686
476,2026-09-05T22:55:22.025662,factory/line1/current,current_sensor_01,current,13.0,A,RUNNING,Sensor Drift Attack,1,simulator,2688
477,2026-09-05T22:55:23.049871,factory/line1/temperature,temperature_sensor_01,temperature,44.0,°C,RUNNING,Sensor Drift Attack,1,simulator,2689
478,2026-09-05T22:55:23.049942,factory/line1/rpm,rpm_sensor_01,rpm,1452.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2691
479,2026-09-05T22:55:23.049960,factory/line1/vibration,vibration_sensor_01,vibration,2.25,g,RUNNING,Sensor Drift Attack,1,simulator,2692
480,2026-09-05T22:55:23.049981,factory/line1/voltage,voltage_sensor_01,voltage,226.8,V,RUNNING,Sensor Drift Attack,1,simulator,2693
481,2026-09-05T22:55:23.050006,factory/line1/flow,flow_sensor_01,flow,77.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,2695
482,2026-09-05T22:55:23.050026,factory/line1/level,level_sensor_01,level,102.0,%,RUNNING,Sensor Drift Attack,1,simulator,2697
483,2026-09-05T22:55:23.050354,factory/line1/humidity,humidity_sensor_01,humidity,62.23,%,RUNNING,Sensor Drift Attack,1,simulator,2700
484,2026-09-05T22:55:23.050367,factory/line1/rpm,rpm_sensor_01,rpm,1452.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2701
485,2026-09-05T22:55:23.050401,factory/line1/proximity,proximity_sensor_01,proximity,424.25,mm,RUNNING,Sensor Drift Attack,1,simulator,2703
486,2026-09-05T22:55:24.069373,factory/line1/rpm,rpm_sensor_01,rpm,1453.0,RPM,RUNNING,Sensor Drift Attack,1,simulator,2710
487,2026-09-05T22:55:24.069383,factory/line1/vibration,vibration_sensor_01,vibration,3.25,g,RUNNING,Sensor Drift Attack,1,simulator,2711
488,2026-09-05T22:55:24.069398,factory/line1/voltage,voltage_sensor_01,voltage,235.66,V,RUNNING,Sensor Drift Attack,1,simulator,2712
489,2026-09-05T22:55:24.069417,factory/line1/flow,flow_sensor_01,flow,78.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,2714
490,2026-09-05T22:55:24.069436,factory/line1/level,level_sensor_01,level,103.0,%,RUNNING,Sensor Drift Attack,1,simulator,2716
491,2026-09-05T22:55:24.069681,factory/line1/humidity,humidity_sensor_01,humidity,55.03,%,RUNNING,Sensor Drift Attack,1,simulator,2719
492,2026-09-05T22:55:24.069723,factory/line1/proximity,proximity_sensor_01,proximity,250.07,mm,RUNNING,Sensor Drift Attack,1,simulator,2722
493,2026-09-05T22:55:25.086381,factory/line1/vibration,vibration_sensor_01,vibration,4.25,g,RUNNING,Sensor Drift Attack,1,simulator,2730
494,2026-09-05T22:55:25.086395,factory/line1/voltage,voltage_sensor_01,voltage,237.1,V,RUNNING,Sensor Drift Attack,1,simulator,2731
495,2026-09-05T22:55:25.086416,factory/line1/flow,flow_sensor_01,flow,79.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,2733
496,2026-09-05T22:55:25.086443,factory/line1/level,level_sensor_01,level,104.0,%,RUNNING,Sensor Drift Attack,1,simulator,2735
497,2026-09-05T22:55:25.086740,factory/line1/humidity,humidity_sensor_01,humidity,54.09,%,RUNNING,Sensor Drift Attack,1,simulator,2738
498,2026-09-05T22:55:25.086773,factory/line1/proximity,proximity_sensor_01,proximity,282.63,mm,RUNNING,Sensor Drift Attack,1,simulator,2741
499,2026-09-05T22:55:26.103386,factory/line1/vibration,vibration_sensor_01,vibration,5.25,g,RUNNING,Sensor Drift Attack,1,simulator,2749
500,2026-09-05T22:55:26.103657,factory/line1/voltage,voltage_sensor_01,voltage,231.65,V,RUNNING,Sensor Drift Attack,1,simulator,2750
501,2026-09-05T22:55:26.103704,factory/line1/flow,flow_sensor_01,flow,80.0,L/min,RUNNING,Sensor Drift Attack,1,simulator,2752
502,2026-09-05T22:55:26.103731,factory/line1/level,level_sensor_01,level,105.0,%,RUNNING,Sensor Drift Attack,1,simulator,2754
503,2026-09-05T22:55:27.119963,factory/line1/vibration,vibration_sensor_01,vibration,6.25,g,RUNNING,Sensor Drift Attack,1,simulator,2768
504,2026-09-05T22:55:27.120225,factory/line1/voltage,voltage_sensor_01,voltage,237.95,V,RUNNING,Sensor Drift Attack,1,simulator,2769
505,2026-09-05T22:55:52.707495,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Sensor Freeze Attack,1,simulator,3246
506,2026-09-05T22:55:52.707507,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Sensor Freeze Attack,1,simulator,3247
507,2026-09-05T22:55:52.707519,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Sensor Freeze Attack,1,simulator,3248
508,2026-09-05T22:55:52.707859,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3249
509,2026-09-05T22:55:52.707884,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3250
510,2026-09-05T22:55:52.707909,factory/line1/humidity,humidity_sensor_01,humidity,43.18,%,RUNNING,Sensor Freeze Attack,1,simulator,3251
511,2026-09-05T22:55:52.707936,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3252
512,2026-09-05T22:55:52.707953,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Sensor Freeze Attack,1,simulator,3253
513,2026-09-05T22:55:52.707971,factory/line1/proximity,proximity_sensor_01,proximity,208.38,mm,RUNNING,Sensor Freeze Attack,1,simulator,3254
514,2026-09-05T22:55:52.707984,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3255
515,2026-09-05T22:55:52.707997,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3256
516,2026-09-05T22:55:52.708010,factory/line1/pressure,pressure_sensor_01,pressure,170.0,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3257
517,2026-09-05T22:55:52.708022,factory/line1/current,current_sensor_01,current,12.0,A,RUNNING,Sensor Freeze Attack,1,simulator,3258
518,2026-09-05T22:55:53.727987,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3259
519,2026-09-05T22:55:53.728036,factory/line1/current,current_sensor_01,current,10.5,A,RUNNING,Sensor Freeze Attack,1,simulator,3260
520,2026-09-05T22:55:53.728054,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3261
521,2026-09-05T22:55:53.728071,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3262
522,2026-09-05T22:55:53.728090,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3263
523,2026-09-05T22:55:53.728105,factory/line1/pressure,pressure_sensor_01,pressure,75.0,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3264
524,2026-09-05T22:55:53.728118,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Sensor Freeze Attack,1,simulator,3265
525,2026-09-05T22:55:53.728130,factory/line1/current,current_sensor_01,current,10.0,A,RUNNING,Sensor Freeze Attack,1,simulator,3266
526,2026-09-05T22:55:53.728143,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Sensor Freeze Attack,1,simulator,3267
527,2026-09-05T22:55:53.728370,factory/line1/temperature,temperature_sensor_01,temperature,25.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3268
528,2026-09-05T22:55:53.728391,factory/line1/pressure,pressure_sensor_01,pressure,101.3,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3269
529,2026-09-05T22:55:53.728409,factory/line1/humidity,humidity_sensor_01,humidity,43.18,%,RUNNING,Sensor Freeze Attack,1,simulator,3270
530,2026-09-05T22:55:53.728422,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3271
531,2026-09-05T22:55:53.728434,factory/line1/current,current_sensor_01,current,9.5,A,RUNNING,Sensor Freeze Attack,1,simulator,3272
532,2026-09-05T22:55:53.728447,factory/line1/proximity,proximity_sensor_01,proximity,208.38,mm,RUNNING,Sensor Freeze Attack,1,simulator,3273
533,2026-09-05T22:55:53.728457,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Sensor Freeze Attack,1,simulator,3274
534,2026-09-05T22:55:53.728468,factory/line1/temperature,temperature_sensor_01,temperature,45.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3275
535,2026-09-05T22:55:54.747104,factory/line1/temperature,temperature_sensor_01,temperature,42.0,°C,RUNNING,Sensor Freeze Attack,1,simulator,3278
536,2026-09-05T22:55:54.747185,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3280
537,2026-09-05T22:55:54.747203,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3281
538,2026-09-05T22:55:54.747222,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3282
539,2026-09-05T22:55:54.747250,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Sensor Freeze Attack,1,simulator,3284
540,2026-09-05T22:55:54.747277,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Sensor Freeze Attack,1,simulator,3286
541,2026-09-05T22:55:54.747529,factory/line1/humidity,humidity_sensor_01,humidity,43.18,%,RUNNING,Sensor Freeze Attack,1,simulator,3289
542,2026-09-05T22:55:54.747544,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3290
543,2026-09-05T22:55:54.747604,factory/line1/proximity,proximity_sensor_01,proximity,208.38,mm,RUNNING,Sensor Freeze Attack,1,simulator,3292
544,2026-09-05T22:55:55.764960,factory/line1/rpm,rpm_sensor_01,rpm,1450.0,RPM,RUNNING,Sensor Freeze Attack,1,simulator,3299
545,2026-09-05T22:55:55.764971,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3300
546,2026-09-05T22:55:55.764986,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3301
547,2026-09-05T22:55:55.765007,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Sensor Freeze Attack,1,simulator,3303
548,2026-09-05T22:55:55.765029,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Sensor Freeze Attack,1,simulator,3305
549,2026-09-05T22:55:55.765433,factory/line1/humidity,humidity_sensor_01,humidity,43.18,%,RUNNING,Sensor Freeze Attack,1,simulator,3308
550,2026-09-05T22:55:55.765492,factory/line1/proximity,proximity_sensor_01,proximity,208.38,mm,RUNNING,Sensor Freeze Attack,1,simulator,3311
551,2026-09-05T22:55:56.779878,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3319
552,2026-09-05T22:55:56.779911,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3320
553,2026-09-05T22:55:56.779950,factory/line1/flow,flow_sensor_01,flow,75.0,L/min,RUNNING,Sensor Freeze Attack,1,simulator,3322
554,2026-09-05T22:55:56.779984,factory/line1/level,level_sensor_01,level,100.0,%,RUNNING,Sensor Freeze Attack,1,simulator,3324
555,2026-09-05T22:55:56.780377,factory/line1/humidity,humidity_sensor_01,humidity,43.18,%,RUNNING,Sensor Freeze Attack,1,simulator,3327
556,2026-09-05T22:55:56.780428,factory/line1/proximity,proximity_sensor_01,proximity,208.38,mm,RUNNING,Sensor Freeze Attack,1,simulator,3330
557,2026-09-05T22:55:57.815149,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3338
558,2026-09-05T22:55:57.815173,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3339
559,2026-09-05T22:55:58.832918,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Freeze Attack,1,simulator,3357
560,2026-09-05T22:55:58.832940,factory/line1/voltage,voltage_sensor_01,voltage,239.53,V,RUNNING,Sensor Freeze Attack,1,simulator,3358
561,2026-09-05T22:56:15.134221,factory/line1/temperature,temperature_sensor_01,temperature,41.97,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3658
562,2026-09-05T22:56:15.134261,factory/line1/current,current_sensor_01,current,10.51,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3659
563,2026-09-05T22:56:15.134277,factory/line1/rpm,rpm_sensor_01,rpm,1450.03,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3660
564,2026-09-05T22:56:15.134290,factory/line1/vibration,vibration_sensor_01,vibration,0.25,g,RUNNING,Sensor Noise Injection Attack,1,simulator,3661
565,2026-09-05T22:56:15.134302,factory/line1/voltage,voltage_sensor_01,voltage,237.55,V,RUNNING,Sensor Noise Injection Attack,1,simulator,3662
566,2026-09-05T22:56:15.134313,factory/line1/pressure,pressure_sensor_01,pressure,75.02,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3663
567,2026-09-05T22:56:15.134323,factory/line1/flow,flow_sensor_01,flow,75.02,L/min,RUNNING,Sensor Noise Injection Attack,1,simulator,3664
568,2026-09-05T22:56:15.134332,factory/line1/current,current_sensor_01,current,10.01,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3665
569,2026-09-05T22:56:15.134354,factory/line1/level,level_sensor_01,level,99.97,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3666
570,2026-09-05T22:56:15.134573,factory/line1/temperature,temperature_sensor_01,temperature,24.96,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3667
571,2026-09-05T22:56:15.134597,factory/line1/pressure,pressure_sensor_01,pressure,101.25,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3668
572,2026-09-05T22:56:15.134615,factory/line1/humidity,humidity_sensor_01,humidity,41.89,%,RUNNING,Sensor Noise Injection Attack,1,simulator,3669
573,2026-09-05T22:56:15.134627,factory/line1/rpm,rpm_sensor_01,rpm,1450.01,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3670
574,2026-09-05T22:56:15.134638,factory/line1/current,current_sensor_01,current,9.49,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3671
575,2026-09-05T22:56:15.134651,factory/line1/proximity,proximity_sensor_01,proximity,99.51,mm,RUNNING,Sensor Noise Injection Attack,1,simulator,3672
576,2026-09-05T22:56:15.134661,factory/line1/pressure,pressure_sensor_01,pressure,140.0,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3673
577,2026-09-05T22:56:15.134671,factory/line1/temperature,temperature_sensor_01,temperature,45.03,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3674
578,2026-09-05T22:56:15.134680,factory/line1/pressure,pressure_sensor_01,pressure,169.94,kPa,RUNNING,Sensor Noise Injection Attack,1,simulator,3675
579,2026-09-05T22:56:15.134688,factory/line1/current,current_sensor_01,current,12.01,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3676
580,2026-09-05T22:56:16.157478,factory/line1/temperature,temperature_sensor_01,temperature,42.02,°C,RUNNING,Sensor Noise Injection Attack,1,simulator,3677
581,2026-09-05T22:56:16.157534,factory/line1/current,current_sensor_01,current,10.49,A,RUNNING,Sensor Noise Injection Attack,1,simulator,3678
582,2026-09-05T22:56:16.157554,factory/line1/rpm,rpm_sensor_01,rpm,1450.2,RPM,RUNNING,Sensor Noise Injection Attack,1,simulator,3679
